Substance,ISO,Country,Subnational code *,Subnational desc,Sector,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
GWP_100_AR5_F-gases,DEU,Germany,DEB2,Trier,Industry,82.110374156838,84.635407765538,91.221241326534,113.48625714544,120.93984958035,128.3289603322,125.86346054516,130.16135640642,136.81853903047,127.85202807133,131.23319206836,143.51348685598,139.57298298175,141.0186282882,153.84237562736,161.03940320446,134.82694498148,118.85868295258,104.07894569153,100.1241709425,98.661297040849,97.550614438238,97.244679160408,98.993178797072,99.707268654026,101.91662341554,104.21381681642,108.22701738597,102.44134777124,95.454961769689,85.60458178485,81.092199534452,74.459583081142,67.963685989824,61.100088348087
GWP_100_AR5_F-gases,DEU,Germany,DEB3,Rheinhessen-Pfalz,Industry,285.10079920975,295.01609620521,321.35577002371,399.38063011581,428.36528685083,456.53867260193,444.04855096208,460.54212151041,467.74843518234,437.72016475758,424.37469049208,445.79184857094,437.71544023234,412.7593438274,429.41951352112,433.34994539707,356.85775586804,345.8880375676,331.84863704481,338.01256101811,333.08081487317,339.77632735957,343.17456874715,342.22972415259,344.04381374614,354.25190070033,358.38906221795,360.83190422391,341.08947257258,324.67958077257,289.70354369446,274.15412388013,253.54424086736,228.73780862554,206.68165782685
GWP_100_AR5_F-gases,DEU,Germany,DEC0,Saarland,Industry,153.2158984772,158.45513903141,172.34009490756,208.74025651952,223.67167056036,238.22525886691,231.99863595609,240.51098961304,239.07101515273,223.67083186419,218.93559884094,231.6045356343,227.02475425403,213.86134640465,224.56573704969,228.30327531814,188.64772420645,179.4130746593,166.84153960503,168.2044265619,165.74965728959,168.1692471453,169.47329445764,167.15723456999,168.09992148765,172.86360742092,175.21342264697,177.39536516763,165.64386843502,157.05192059641,140.26441931684,132.76084144502,122.61804454084,110.04378714581,99.33824749037
GWP_100_AR5_F-gases,DEU,Germany,DED2,Dresden,Industry,243.79048478361,252.24110037287,274.67958223209,352.85169245274,378.40642277214,403.25567159293,392.29426045871,406.83988296116,428.21857411144,400.71895847101,388.86187619476,408.76679064244,401.29481967182,373.67608826691,389.16595339428,393.05848187122,323.80465457765,313.17587553442,295.29603349734,300.39642502021,296.01338226456,301.76168637541,304.69601895561,299.57297153252,301.17474216913,310.05629022467,313.75796134179,316.13723468068,294.80961285946,280.46197477938,250.283794503,236.85674440094,219.00791817891,198.43200296293,179.27397130428
GWP_100_AR5_F-gases,DEU,Germany,DED4,Chemnitz,Industry,175.36173357485,181.57928660235,198.13979441958,264.94755954257,284.47842955317,303.40690743184,294.70204250134,305.79415220329,332.28826819234,311.0323796974,298.52094699566,311.23287675394,306.15197232381,286.81176856731,295.40002759596,295.67818100841,242.55958982372,240.05761321178,235.670120797,242.52716507672,238.98944186457,245.0964955521,248.08751217104,246.89216431907,248.12104095844,255.79888888692,258.31945505563,258.68738287084,242.45326680385,231.64942784505,206.51417327763,195.39539562149,180.93063183663,164.30553378178,148.59313142662
GWP_100_AR5_F-gases,DEU,Germany,DED5,Leipzig,Industry,155.72637608387,161.24774600503,175.95396392335,228.60857669474,245.46068283394,261.79301816215,254.28207227718,263.85283947308,279.42370110567,261.54946478112,251.02850702756,261.71806426224,257.44549355562,243.08810536592,250.36710798878,250.60285768054,205.58204924128,203.46149206434,201.84855101011,207.72152484062,204.69150855415,209.92212469506,212.48389352913,213.50198876184,214.56466973907,221.20415060984,223.3838305171,223.70199906038,209.37645942967,200.04653956815,178.34037459226,168.73848170165,156.24708050221,142.41623718495,128.79709016627
GWP_100_AR5_F-gases,DEU,Germany,DEE0,Sachsen-Anhalt,Industry,430.71805389426,445.98941489986,486.66482083439,631.03532501146,677.5527148156,722.63536517388,701.90266893739,728.3211536478,768.69170609223,719.51986719292,690.57682144088,719.98368261829,708.22988488077,661.58303500381,681.39340227695,682.03501325311,559.50740935932,553.73614938381,542.57345247955,558.36013844582,550.21538640579,564.27540043098,571.16149277001,567.68397773019,570.50955779954,588.16338356782,593.9589706118,594.80495422667,555.98233505478,531.20748383889,473.56850990049,448.07145619729,414.90154575994,377.24452729443,341.168945038
GWP_100_AR5_F-gases,DEU,Germany,DEF0,Schleswig-Holstein,Industry,379.21131809101,392.65647759529,428.46777958009,539.19048164616,578.93743846345,617.45847682231,599.74334737314,622.31671994164,635.39735700477,594.75212013273,570.82791927462,595.13550802815,585.41986785927,565.79120244281,582.73318995953,583.2819008945,478.49529562869,473.55966707054,479.3767997976,493.32471959229,486.12863369784,498.55099696995,504.63502650274,515.1493090753,517.71340402524,533.73350764597,538.99275888172,539.76045339449,508.82444407776,486.15097209453,433.40088090948,410.06646296457,379.70999267001,347.45223856049,314.22566824477
GWP_100_AR5_F-gases,DEU,Germany,DEG0,Thüringen,Industry,320.74113165189,332.1131964319,362.40279217065,475.53623703505,510.59085858695,544.56428773935,528.94052158693,548.84898995537,586.59940618501,549.07568728605,526.98884373516,549.42963133274,540.46014367129,508.39329031887,523.61656127285,524.10960704037,429.9533055595,425.51838251432,419.46283220845,431.66749864823,425.37080141262,436.24058001484,441.56420906852,441.1953225329,443.39132023399,457.11160415836,461.61584594683,462.27333149947,431.98699582243,412.73743900396,367.95312550328,348.14243200259,322.37008446907,294.21493489381,266.07940391353
GWP_100_AR5_F-gases,DNK,Denmark,DK01,Hovedstaden,Industry,22.308648131032,32.66703448601,45.887714394423,72.559452633666,95.999759818547,121.39571415935,143.01397848154,147.8719444248,167.92924528826,199.21312214314,218.78573161825,213.22133480434,213.62730731491,204.42268207973,213.59842436183,220.76582462521,182.20428019767,180.58453360418,167.63975336825,169.62326692525,146.12727639267,140.47192415466,150.40200446139,139.07109222351,131.01108589782,103.42398389475,110.82902286281,92.22232784096,100.62113015732,77.315804169755,73.367469312672,62.729773507787,53.096405614938,46.563309767793,39.399271153236
GWP_100_AR5_F-gases,DNK,Denmark,DK02,Sjælland,Industry,16.231546757713,23.768203908237,33.387436899933,54.571799364435,72.201201107476,91.301440630395,107.56048807876,111.21415322026,130.43301066614,154.73163855842,169.93396008407,165.61201468537,165.92733925383,168.54616874801,176.11155332927,182.02106318398,150.22713254896,148.8916541182,146.42674521123,148.15926645632,127.63644087305,122.69671264871,131.37024807086,127.66883302425,120.26965620528,94.944385058394,101.7422944473,84.661138314151,94.303726739815,72.461603817151,68.761161466151,58.791343429356,49.76279751727,45.497223243563,38.497208300522
GWP_100_AR5_F-gases,DNK,Denmark,DK03,Syddanmark,Industry,32.323052907715,47.331343334993,66.48681764458,109.75285915842,145.20848402485,183.62220544627,216.32182256413,223.6699437615,264.64534738711,313.94666142365,344.79179518771,336.02267504255,336.66246078032,340.97902768395,356.2842553123,368.23954886371,303.91851662245,301.21676350523,295.53162021624,299.02835033807,257.60733884669,247.6375352875,265.14324418388,256.6550296875,241.78032690256,190.86846326226,204.53442694889,170.19586106242,188.77328129861,145.05062730409,137.64323558157,117.68606814164,99.613100125418,90.399443483561,76.490958303268
