years,months,Bahawalpur,Rahim Yar Khan,Dera Ghazi Khan,Layyah,Muzaffargarh,Taunsa,Faisalabad,Jhang,Toba Tek Singh,Gujrat,Hafizabad, Mandi Bahauddin,Gujranwala,Narowal,Sialkot,Lahore, Nankana Sahib,Kasur,Sheikhupura,Bhakkar,Mianwali,Khanewal,Multan,Vehari,Attock,Rawalpindi,Jhelum,Sahiwal,Pakpattan,Okara,Khushab,Sargodha
1984,6,-0.742368996,-0.610142196,0.02075637,0.981453768,-0.818377922,0.284720793,0.434189009,0.607146362,0.470243193,0.260077142,0.333715783,0.251064663,0.327778011,0.335223175,0.260077142,0.38589402,0.027039,0.290945367,0.027039,1.19748372,0.314958307,0.303971838,-0.818377922,-0.916460295,-0.028905234,0.684141895,0.46167935,0.249363653,-0.176502765,0.115423603,0.34240052,0.618188722
1984,7,0.24005468,0.820253147,1.500540108,1.113834917,0.865651139,1.36607046,0.821025144,0.607146362,0.764373972,1.630814436,1.364797985,1.363942791,1.717352958,1.793955047,1.630814436,1.818875088,1.40517391,1.842798091,1.40517391,1.440494896,1.479010142,0.547071134,0.865651139,0.362456127,1.602624089,1.506504769,1.464522629,0.488646877,0.875348618,1.431895536,0.863287172,0.380011337
1984,8,1.881982637,1.573956419,2.329290444,1.798251316,1.904814749,2.250983692,1.247420698,0.815588907,1.270296412,1.798980658,1.66195887,1.749187478,1.847289427,1.838511604,1.798980658,1.818875088,1.62402342,1.806003909,1.62402342,1.5126585,0.748655249,1.804000825,1.904814749,1.801224348,0.497322029,1.204298159,1.608241455,1.590410048,1.434571881,1.641272345,0.863287172,0.618188722
1984,9,1.796402818,1.824591382,1.094735211,0.133684934,0.865651139,0.89060614,0.707960751,-0.033963241,0.039342604,0.926859689,0.949153577,0.833923426,1.224955782,1.181372158,0.926859689,1.360543971,1.151888272,1.243727753,1.151888272,-0.284210195,0.550053447,0.303971838,0.865651139,0.931736846,0.97098932,1.406167663,0.905134946,0.249363653,0.744172022,1.183613204,0.544051712,-0.164108082
1984,10,-0.742368996,-0.610142196,-0.880598651,-0.99025362,-0.818377922,-0.928450911,0.5,-2.515517,-1.104678722,-0.878042103,-0.637481593,-1.396250358,-0.656297151,-0.679337208,-0.878042103,-0.588563294,-0.463341205,-0.484925647,-0.463341205,-0.979592824,-2.515517,-0.949070955,-0.818377922,-0.916460295,-2.515517,0.5,-2.515517,-1.00135202,-1.014334747,-0.424972447,-2.515517,-1.16469206
1984,11,-0.742368996,-0.610142196,-0.880598651,0.133684934,-0.818377922,-0.928450911,0.580521083,0.716180196,0.470243193,-0.597927284,0.000426886,-0.186319845,-0.383265809,-0.679337208,-0.597927284,-0.588563294,0.027039,-0.484925647,0.027039,0.292296164,-0.170608455,0.303971838,-0.818377922,0.010221167,-0.670090669,-0.664579396,-0.447975313,0.488646877,0.407526296,-0.107337258,0.448014748,0.719250579
1984,12,-0.742368996,-0.610142196,-0.880598651,-0.278667969,-0.818377922,-0.928450911,0.434189009,0.345138374,0.039342604,-0.119182829,0.000426886,-0.054679766,-0.061391218,-0.107391495,-0.119182829,-0.1137138,0.180522319,0.00775065,0.180522319,-0.284210195,-0.411776008,-0.054797141,-0.818377922,0.010221167,-0.670090669,-0.500470927,-0.173611743,-0.104708761,-0.176502765,0.115423603,0.087381002,0.23370265
1985,1,-0.742368996,-0.610142196,-0.880598651,-0.99025362,-0.818377922,-0.928450911,0.5,-2.515517,-1.104678722,-0.878042103,-2.515517,-0.825674539,-2.515517,-2.515517,-0.878042103,-1.12514755,-2.515517,-2.515517,-2.515517,-0.979592824,-2.515517,-0.949070955,-0.818377922,-0.916460295,-0.988678099,-0.856699162,-0.640964689,-1.00135202,-1.014334747,-1.077386766,-0.595981027,-1.16469206
1985,2,-0.742368996,-0.610142196,-0.880598651,-0.99025362,-0.818377922,-0.928450911,0.5,-2.515517,-1.104678722,-1.458995253,-2.515517,-1.396250358,-2.515517,-0.679337208,-1.458995253,-0.588563294,-2.515517,-0.484925647,-2.515517,-0.284210195,-0.768150726,-0.949070955,-0.818377922,-0.916460295,-0.670090669,0.5,-2.515517,-1.00135202,-1.014334747,-1.077386766,-0.595981027,-1.16469206
1985,3,-0.742368996,-0.610142196,0.02075637,-0.99025362,0.08551984,-0.078800768,-0.567705791,-0.34876983,-1.104678722,-0.008072742,-0.345787017,-0.343512663,-0.201947779,-0.242104537,-0.008072742,-0.1137138,-0.463341205,-0.484925647,-0.463341205,-0.979592824,-0.170608455,-0.949070955,0.08551984,-0.916460295,-0.028905234,-0.500470927,-0.298248626,-1.00135202,-1.014334747,-0.424972447,-0.595981027,-0.483955648
